transaction_id,customer_id,product_id,product_name,category,unit_price,quantity,total_amount,discount_percent,transaction_date,payment_method,status,shipping_address_state,device,session_id,revenue,shipping_cost
TXN000167,190,110,Fitness Tracker Watch,Electronics,127.49,1,127.49,15,2025-07-29 14:58:30,Debit Card,Pending,NY,Mobile,SES701451,38.25,1.11
TXN000168,40,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,1,24.99,0,2023-12-10 14:58:30,Google Pay,Cancelled,TX,Desktop,SES372346,7.5,4.9
TXN000169,531,110,Fitness Tracker Watch,Electronics,119.99,1,119.99,20,2025-08-12 14:58:30,Credit Card,Completed,GA,Mobile,SES861158,36.0,12.66
TXN000170,566,109,Wireless Mouse,Electronics,26.99,1,26.99,10,2024-05-13 14:58:30,Google Pay,Completed,CO,Mobile,SES748410,8.1,3.15
TXN000171,54,102,Organic Green Tea (50 bags),Groceries,11.24,1,11.24,10,2025-06-25 14:58:30,Apple Pay,Completed,TX,Desktop,SES748775,3.37,6.42
TXN000172,710,110,Fitness Tracker Watch,Electronics,149.99,1,149.99,0,2025-08-12 14:58:30,Google Pay,Completed,TX,Mobile,SES438383,45.0,13.14
TXN000173,844,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2024-05-06 14:58:30,Credit Card,Completed,CA,Mobile,SES624909,27.0,2.78
TXN000174,1010,112,Mechanical Keyboard,Electronics,119.99,1,119.99,0,2024-09-18 14:58:30,Apple Pay,Completed,TX,Desktop,SES728782,36.0,6.43
TXN000175,807,119,Instant Pot 6-Quart,Home & Kitchen,67.49,1,67.49,25,2024-01-15 14:58:30,PayPal,Completed,CO,Desktop,SES462113,20.25,14.62
TXN000176,1044,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2025-07-25 14:58:30,Debit Card,Completed,MA,Mobile,SES662967,27.0,9.31
TXN000177,799,106,Yoga Mat Premium,Sports,35.99,1,35.99,0,2025-11-21 14:58:30,Debit Card,Refunded,CA,Mobile,SES261520,10.8,10.4
TXN000178,174,116,Smart Home Speaker,Electronics,99.99,2,199.98,0,2024-12-15 14:58:30,PayPal,Completed,CO,Mobile,SES372566,59.99,0.38
TXN000179,319,108,Coffee Maker 12-Cup,Home & Kitchen,76.49,1,76.49,15,2025-10-08 14:58:30,Debit Card,Completed,TX,Desktop,SES786685,22.95,10.39
TXN000180,251,115,Noise Cancelling Earbuds,Electronics,159.99,1,159.99,20,2025-10-13 14:58:30,Apple Pay,Cancelled,CO,Mobile,SES562055,48.0,12.55
TXN000181,779,116,Smart Home Speaker,Electronics,99.99,1,99.99,0,2024-05-05 14:58:30,Debit Card,Pending,CA,Mobile,SES610807,30.0,2.57
TXN000182,362,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,2,49.98,0,2025-01-21 14:58:30,Apple Pay,Completed,MI,Desktop,SES432924,14.99,9.54
TXN000183,1009,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2025-02-24 14:58:30,Google Pay,Completed,MA,Desktop,SES756061,27.0,12.34
TXN000184,123,110,Fitness Tracker Watch,Electronics,119.99,1,119.99,20,2023-12-20 14:58:30,PayPal,Completed,TX,Mobile,SES247935,36.0,9.39
TXN000185,553,104,Python Programming Book,Books,38.25,1,38.25,15,2025-02-18 14:58:30,Apple Pay,Completed,TX,Mobile,SES668271,11.48,12.25
TXN000186,301,106,Yoga Mat Premium,Sports,35.99,1,35.99,0,2024-06-13 14:58:30,Google Pay,Cancelled,FL,Desktop,SES791388,10.8,7.31
TXN000187,856,105,Stainless Steel Water Bottle,Home & Kitchen,18.74,2,37.48,25,2024-04-02 14:58:30,Google Pay,Refunded,TX,Mobile,SES671919,11.24,6.03
TXN000188,365,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2024-07-28 14:58:30,Credit Card,Cancelled,FL,Desktop,SES738286,3.75,11.78
TXN000189,478,109,Wireless Mouse,Electronics,29.99,1,29.99,0,2024-11-30 14:58:30,Credit Card,Refunded,FL,Mobile,SES140703,9.0,4.53
TXN000190,135,117,Portable Charger 20000mAh,Electronics,33.99,2,67.98,15,2025-11-27 14:58:30,Credit Card,Completed,TX,Mobile,SES956294,20.39,8.94
TXN000191,235,115,Noise Cancelling Earbuds,Electronics,199.99,3,599.97,0,2025-02-08 14:58:30,Apple Pay,Cancelled,TX,Mobile,SES157177,179.99,14.44
TXN000192,726,109,Wireless Mouse,Electronics,29.99,1,29.99,0,2025-08-13 14:58:30,Credit Card,Pending,IL,Desktop,SES958679,9.0,5.24
TXN000193,322,117,Portable Charger 20000mAh,Electronics,39.99,1,39.99,0,2024-03-20 14:58:30,Google Pay,Refunded,PA,Mobile,SES989093,12.0,6.24
TXN000194,273,105,Stainless Steel Water Bottle,Home & Kitchen,22.49,1,22.49,10,2024-06-24 14:58:30,PayPal,Refunded,FL,Mobile,SES642157,6.75,9.19
TXN000195,614,106,Yoga Mat Premium,Sports,32.39,1,32.39,10,2025-07-18 14:58:30,Debit Card,Completed,WA,Mobile,SES613381,9.72,14.59
TXN000196,836,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2025-10-17 14:58:30,Debit Card,Refunded,CO,Mobile,SES976102,27.0,11.7
TXN000197,808,102,Organic Green Tea (50 bags),Groceries,11.24,1,11.24,10,2025-07-18 14:58:30,Debit Card,Pending,TX,Mobile,SES802561,3.37,5.43
TXN000198,263,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2025-05-25 14:58:30,Google Pay,Completed,FL,Mobile,SES455951,3.75,13.75
TXN000199,781,112,Mechanical Keyboard,Electronics,95.99,1,95.99,20,2025-07-26 14:58:30,Apple Pay,Completed,TX,Desktop,SES933092,28.8,12.25
TXN000200,883,102,Organic Green Tea (50 bags),Groceries,11.24,1,11.24,10,2025-03-29 14:58:30,Debit Card,Completed,AZ,Desktop,SES648291,3.37,0.88
TXN000201,422,118,Hiking Backpack 40L,Sports,79.99,1,79.99,0,2024-11-01 14:58:30,Credit Card,Cancelled,PA,Mobile,SES601813,24.0,11.47
TXN000202,90,120,Data Science Handbook,Books,53.99,1,53.99,10,2024-10-29 14:58:30,PayPal,Completed,TX,Desktop,SES287166,16.2,6.31
TXN000203,307,120,Data Science Handbook,Books,50.99,1,50.99,15,2025-09-18 14:58:30,Debit Card,Completed,TX,Desktop,SES150390,15.3,12.92
TXN000204,374,117,Portable Charger 20000mAh,Electronics,39.99,1,39.99,0,2025-02-14 14:58:30,Debit Card,Pending,NY,Mobile,SES851255,12.0,12.13
TXN000205,250,114,Resistance Bands Set,Sports,17.99,1,17.99,10,2024-10-10 14:58:30,PayPal,Completed,CA,Desktop,SES168998,5.4,2.61
TXN000206,44,118,Hiking Backpack 40L,Sports,71.99,1,71.99,10,2025-11-04 14:58:30,Debit Card,Completed,MI,Desktop,SES333283,21.6,7.54
TXN000207,394,108,Coffee Maker 12-Cup,Home & Kitchen,80.99,2,161.98,10,2024-07-07 14:58:30,Apple Pay,Completed,MA,Desktop,SES501385,48.59,12.48
TXN000208,666,107,LED Desk Lamp,Electronics,34.39,1,34.39,20,2024-11-26 14:58:30,Credit Card,Completed,IL,Mobile,SES347868,10.32,14.96
TXN000209,130,104,Python Programming Book,Books,40.5,1,40.5,10,2025-09-07 14:58:30,PayPal,Refunded,TX,Mobile,SES414137,12.15,13.58
TXN000210,755,114,Resistance Bands Set,Sports,17.99,2,35.98,10,2025-09-08 14:58:30,Google Pay,Pending,MA,Mobile,SES285413,10.79,10.08
TXN000211,575,108,Coffee Maker 12-Cup,Home & Kitchen,71.99,1,71.99,20,2025-11-11 14:58:30,Credit Card,Pending,TX,Mobile,SES562220,21.6,8.36
TXN000212,773,103,Running Shoes - Nike Air,Sports,129.99,3,389.97,0,2024-04-10 14:58:30,Debit Card,Pending,IL,Mobile,SES834036,116.99,10.24
TXN000213,629,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2024-07-26 14:58:30,Credit Card,Completed,TX,Mobile,SES812340,60.0,3.7
TXN000214,344,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2025-05-25 14:58:30,Debit Card,Completed,NY,Mobile,SES951323,60.0,8.41
TXN000215,854,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2025-08-13 14:58:30,Debit Card,Refunded,TX,Desktop,SES263657,6.0,4.94
TXN000216,347,102,Organic Green Tea (50 bags),Groceries,10.62,1,10.62,15,2024-10-26 14:58:30,Credit Card,Pending,CA,Mobile,SES595468,3.19,2.97
TXN000217,767,108,Coffee Maker 12-Cup,Home & Kitchen,80.99,2,161.98,10,2025-03-12 14:58:30,PayPal,Cancelled,MA,Desktop,SES558922,48.59,10.23
TXN000218,157,110,Fitness Tracker Watch,Electronics,149.99,1,149.99,0,2024-02-26 14:58:30,Debit Card,Completed,GA,Mobile,SES894708,45.0,11.08
TXN000219,582,116,Smart Home Speaker,Electronics,99.99,1,99.99,0,2025-09-20 14:58:30,Apple Pay,Refunded,TX,Desktop,SES379523,30.0,10.88
TXN000220,141,120,Data Science Handbook,Books,53.99,1,53.99,10,2024-02-13 14:58:30,Debit Card,Pending,IL,Mobile,SES160571,16.2,0.71
TXN000221,339,101,Wireless Bluetooth Headphones,Electronics,79.99,1,79.99,0,2024-08-15 14:58:30,PayPal,Completed,FL,Tablet,SES533303,24.0,1.19
TXN000222,703,109,Wireless Mouse,Electronics,26.99,1,26.99,10,2024-07-14 14:58:30,PayPal,Completed,FL,Mobile,SES659647,8.1,0.42
TXN000223,613,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2024-03-19 14:58:30,Credit Card,Pending,TX,Mobile,SES423868,12.9,8.29
TXN000224,482,119,Instant Pot 6-Quart,Home & Kitchen,89.99,1,89.99,0,2024-01-23 14:58:30,Apple Pay,Completed,FL,Mobile,SES959372,27.0,1.49
TXN000225,124,120,Data Science Handbook,Books,59.99,1,59.99,0,2024-02-08 14:58:30,Debit Card,Completed,AZ,Mobile,SES650675,18.0,14.08
TXN000226,347,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2024-02-27 14:58:30,Apple Pay,Cancelled,MA,Mobile,SES107592,60.0,14.24
TXN000227,1025,111,Organic Protein Powder,Health,46.74,2,93.48,15,2024-07-28 14:58:30,Debit Card,Refunded,CO,Mobile,SES511868,28.04,3.45
TXN000228,484,109,Wireless Mouse,Electronics,23.99,2,47.98,20,2024-11-27 14:58:30,Google Pay,Completed,CA,Mobile,SES189665,14.39,13.87
TXN000229,89,116,Smart Home Speaker,Electronics,99.99,1,99.99,0,2024-10-31 14:58:30,Debit Card,Completed,FL,Mobile,SES667210,30.0,4.41
TXN000230,405,109,Wireless Mouse,Electronics,26.99,2,53.98,10,2023-12-13 14:58:30,PayPal,Completed,TX,Mobile,SES571695,16.19,2.81
TXN000231,645,101,Wireless Bluetooth Headphones,Electronics,79.99,1,79.99,0,2025-01-28 14:58:30,Apple Pay,Completed,CO,Mobile,SES523706,24.0,12.81
TXN000232,484,110,Fitness Tracker Watch,Electronics,134.99,1,134.99,10,2025-09-06 14:58:30,PayPal,Completed,FL,Mobile,SES389137,40.5,4.2
TXN000233,1029,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2024-05-01 14:58:30,Apple Pay,Pending,MA,Tablet,SES958563,6.0,0.71
TXN000234,194,104,Python Programming Book,Books,45.0,1,45.0,0,2025-09-06 14:58:30,Debit Card,Completed,NY,Tablet,SES650419,13.5,1.2
TXN000235,290,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2024-07-31 14:58:30,Credit Card,Completed,CO,Desktop,SES601996,3.75,5.58
TXN000236,536,113,Air Purifier HEPA,Home & Kitchen,199.99,3,599.97,0,2024-10-02 14:58:30,Google Pay,Refunded,TX,Mobile,SES116069,179.99,2.37
TXN000237,870,107,LED Desk Lamp,Electronics,36.54,1,36.54,15,2024-03-23 14:58:30,Credit Card,Pending,FL,Desktop,SES806463,10.96,6.08
TXN000238,329,119,Instant Pot 6-Quart,Home & Kitchen,89.99,1,89.99,0,2025-03-17 14:58:30,Credit Card,Completed,CA,Mobile,SES618229,27.0,7.89
TXN000239,244,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,1,24.99,0,2024-11-11 14:58:30,Apple Pay,Completed,FL,Mobile,SES480632,7.5,3.42
TXN000240,980,104,Python Programming Book,Books,45.0,1,45.0,0,2025-06-16 14:58:30,Google Pay,Completed,MI,Mobile,SES606445,13.5,2.49
TXN000241,411,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2024-04-02 14:58:30,Credit Card,Cancelled,MA,Mobile,SES514943,60.0,14.55
TXN000242,898,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2024-02-14 14:58:30,Debit Card,Completed,TX,Mobile,SES394758,12.9,13.49
TXN000243,260,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2025-10-11 14:58:30,PayPal,Completed,WA,Desktop,SES108355,3.75,6.17
TXN000244,510,102,Organic Green Tea (50 bags),Groceries,11.24,1,11.24,10,2025-04-14 14:58:30,Google Pay,Completed,MI,Mobile,SES561139,3.37,1.02
TXN000245,871,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,1,24.99,0,2024-08-03 14:58:30,PayPal,Completed,CA,Mobile,SES313542,7.5,11.98
TXN000246,509,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,2,49.98,0,2025-05-30 14:58:30,Credit Card,Refunded,CA,Desktop,SES316582,14.99,7.88
TXN000247,138,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2025-10-25 14:58:30,Google Pay,Completed,IL,Desktop,SES313528,60.0,1.17
TXN000248,915,109,Wireless Mouse,Electronics,26.99,1,26.99,10,2025-07-08 14:58:30,Apple Pay,Completed,TX,Desktop,SES136714,8.1,1.12
TXN000249,76,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2024-05-25 14:58:30,Google Pay,Refunded,CA,Mobile,SES201729,60.0,8.88
TXN000250,293,112,Mechanical Keyboard,Electronics,119.99,1,119.99,0,2024-06-21 14:58:30,Debit Card,Pending,MA,Mobile,SES562241,36.0,7.54
TXN000251,853,112,Mechanical Keyboard,Electronics,119.99,2,239.98,0,2025-01-16 14:58:30,Credit Card,Completed,CA,Mobile,SES858673,71.99,7.51
TXN000252,1029,105,Stainless Steel Water Bottle,Home & Kitchen,22.49,1,22.49,10,2023-12-25 14:58:30,PayPal,Completed,TX,Mobile,SES560719,6.75,4.14
TXN000253,959,110,Fitness Tracker Watch,Electronics,112.49,1,112.49,25,2024-01-30 14:58:30,Credit Card,Completed,MA,Desktop,SES757255,33.75,10.37
TXN000254,469,109,Wireless Mouse,Electronics,29.99,1,29.99,0,2025-11-08 14:58:30,Google Pay,Completed,FL,Mobile,SES814059,9.0,14.74
TXN000255,393,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2023-12-22 14:58:30,Google Pay,Refunded,AZ,Desktop,SES232426,3.75,5.75
TXN000256,308,108,Coffee Maker 12-Cup,Home & Kitchen,76.49,1,76.49,15,2024-01-08 14:58:30,Debit Card,Refunded,AZ,Desktop,SES121581,22.95,11.94
TXN000257,853,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2024-09-29 14:58:30,Debit Card,Pending,TX,Mobile,SES139579,27.0,4.68
TXN000258,831,120,Data Science Handbook,Books,59.99,1,59.99,0,2025-04-25 14:58:30,Debit Card,Completed,TX,Tablet,SES758870,18.0,9.89
TXN000259,250,110,Fitness Tracker Watch,Electronics,127.49,1,127.49,15,2024-10-03 14:58:30,Debit Card,Completed,GA,Mobile,SES737223,38.25,5.31
TXN000260,763,109,Wireless Mouse,Electronics,26.99,1,26.99,10,2025-09-01 14:58:30,Credit Card,Cancelled,CA,Mobile,SES253162,8.1,2.03
TXN000261,114,116,Smart Home Speaker,Electronics,99.99,1,99.99,0,2023-12-22 14:58:30,Google Pay,Refunded,CO,Mobile,SES722105,30.0,14.31
TXN000262,370,116,Smart Home Speaker,Electronics,84.99,1,84.99,15,2024-12-25 14:58:30,Apple Pay,Pending,FL,Mobile,SES953592,25.5,3.48
TXN000263,1055,116,Smart Home Speaker,Electronics,84.99,1,84.99,15,2025-03-05 14:58:30,Apple Pay,Pending,GA,Mobile,SES423158,25.5,12.47
TXN000264,32,101,Wireless Bluetooth Headphones,Electronics,79.99,1,79.99,0,2025-10-12 14:58:30,PayPal,Cancelled,AZ,Desktop,SES166476,24.0,4.89
TXN000265,96,115,Noise Cancelling Earbuds,Electronics,169.99,1,169.99,15,2024-09-04 14:58:30,PayPal,Completed,IL,Desktop,SES199246,51.0,9.44
TXN000266,306,107,LED Desk Lamp,Electronics,36.54,1,36.54,15,2024-03-25 14:58:30,Google Pay,Completed,GA,Desktop,SES135244,10.96,7.24
TXN000267,324,113,Air Purifier HEPA,Home & Kitchen,179.99,2,359.98,10,2024-07-23 14:58:30,Debit Card,Refunded,CA,Mobile,SES196424,107.99,13.65
TXN000268,1036,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2024-07-25 14:58:30,Google Pay,Completed,GA,Mobile,SES843704,6.0,0.19
TXN000269,812,103,Running Shoes - Nike Air,Sports,129.99,1,129.99,0,2024-05-14 14:58:30,Apple Pay,Completed,AZ,Mobile,SES879458,39.0,8.17
TXN000270,852,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2024-11-18 14:58:30,Credit Card,Completed,NY,Desktop,SES396295,60.0,10.51
TXN000271,550,102,Organic Green Tea (50 bags),Groceries,12.49,2,24.98,0,2025-06-09 14:58:30,PayPal,Completed,CA,Desktop,SES807366,7.49,11.33
TXN000272,691,103,Running Shoes - Nike Air,Sports,129.99,1,129.99,0,2025-01-11 14:58:30,Google Pay,Pending,TX,Mobile,SES929777,39.0,5.39
TXN000273,732,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2024-02-26 14:58:30,Google Pay,Cancelled,NY,Tablet,SES709166,27.0,1.8
TXN000274,11,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2025-10-17 14:58:30,Debit Card,Cancelled,TX,Mobile,SES858268,12.9,10.73
TXN000275,52,110,Fitness Tracker Watch,Electronics,134.99,1,134.99,10,2025-02-21 14:58:30,Debit Card,Cancelled,TX,Desktop,SES716772,40.5,1.36
TXN000276,444,109,Wireless Mouse,Electronics,29.99,1,29.99,0,2024-04-30 14:58:30,Apple Pay,Completed,GA,Desktop,SES759848,9.0,0.05
TXN000277,706,109,Wireless Mouse,Electronics,25.49,1,25.49,15,2025-06-21 14:58:30,Debit Card,Completed,GA,Desktop,SES695503,7.65,0.52
TXN000278,216,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2024-01-04 14:58:30,Google Pay,Completed,CA,Mobile,SES593321,60.0,13.29
TXN000279,60,117,Portable Charger 20000mAh,Electronics,35.99,1,35.99,10,2025-12-08 14:58:30,Apple Pay,Completed,GA,Mobile,SES871681,10.8,8.16
TXN000280,220,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,1,24.99,0,2025-10-11 14:58:30,Google Pay,Completed,WA,Desktop,SES723604,7.5,12.17
TXN000281,822,103,Running Shoes - Nike Air,Sports,97.49,1,97.49,25,2025-04-30 14:58:30,Google Pay,Completed,TX,Desktop,SES298982,29.25,2.65
TXN000282,159,110,Fitness Tracker Watch,Electronics,149.99,1,149.99,0,2024-06-26 14:58:30,Credit Card,Completed,NY,Desktop,SES289982,45.0,7.46
TXN000283,728,107,LED Desk Lamp,Electronics,36.54,1,36.54,15,2024-05-21 14:58:30,Google Pay,Pending,TX,Mobile,SES527167,10.96,14.49
TXN000284,795,112,Mechanical Keyboard,Electronics,89.99,1,89.99,25,2025-09-05 14:58:30,Debit Card,Completed,PA,Desktop,SES120288,27.0,14.45
TXN000285,795,116,Smart Home Speaker,Electronics,99.99,1,99.99,0,2025-02-21 14:58:30,Google Pay,Cancelled,IL,Mobile,SES366216,30.0,12.54
TXN000286,149,101,Wireless Bluetooth Headphones,Electronics,79.99,1,79.99,0,2025-09-06 14:58:30,Apple Pay,Completed,IL,Desktop,SES116631,24.0,0.93
TXN000287,454,112,Mechanical Keyboard,Electronics,107.99,2,215.98,10,2024-07-25 14:58:30,Debit Card,Completed,CO,Desktop,SES326691,64.79,11.31
TXN000288,565,120,Data Science Handbook,Books,59.99,2,119.98,0,2024-07-28 14:58:30,Debit Card,Completed,CA,Mobile,SES825392,35.99,8.86
TXN000289,693,120,Data Science Handbook,Books,59.99,1,59.99,0,2025-08-11 14:58:30,Credit Card,Cancelled,TX,Mobile,SES256469,18.0,13.0
TXN000290,169,117,Portable Charger 20000mAh,Electronics,39.99,2,79.98,0,2024-12-15 14:58:30,Apple Pay,Completed,WA,Desktop,SES300994,23.99,11.77
TXN000291,210,117,Portable Charger 20000mAh,Electronics,39.99,1,39.99,0,2024-03-10 14:58:30,PayPal,Pending,NY,Mobile,SES916278,12.0,6.12
TXN000292,1039,113,Air Purifier HEPA,Home & Kitchen,199.99,3,599.97,0,2024-06-05 14:58:30,Credit Card,Completed,MI,Desktop,SES735431,179.99,4.72
TXN000293,835,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,2,179.98,0,2025-02-01 14:58:30,PayPal,Completed,TX,Desktop,SES616019,53.99,0.1
TXN000294,924,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2024-07-13 14:58:30,Apple Pay,Completed,CA,Mobile,SES256697,3.75,13.35
TXN000295,191,109,Wireless Mouse,Electronics,26.99,1,26.99,10,2024-03-04 14:58:30,PayPal,Completed,TX,Mobile,SES543616,8.1,4.14
TXN000296,390,117,Portable Charger 20000mAh,Electronics,39.99,1,39.99,0,2024-10-14 14:58:30,Credit Card,Completed,TX,Mobile,SES712797,12.0,8.49
TXN000297,901,116,Smart Home Speaker,Electronics,84.99,1,84.99,15,2024-01-12 14:58:30,Apple Pay,Cancelled,CA,Mobile,SES770243,25.5,4.31
TXN000298,360,117,Portable Charger 20000mAh,Electronics,33.99,1,33.99,15,2025-11-13 14:58:30,Debit Card,Completed,CO,Desktop,SES484035,10.2,11.79
TXN000299,43,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,1,24.99,0,2024-07-27 14:58:30,Google Pay,Completed,NY,Desktop,SES662800,7.5,2.51
TXN000300,521,106,Yoga Mat Premium,Sports,32.39,1,32.39,10,2024-04-12 14:58:30,Apple Pay,Cancelled,TX,Tablet,SES214487,9.72,1.86
TXN000301,389,103,Running Shoes - Nike Air,Sports,103.99,1,103.99,20,2024-08-06 14:58:30,Google Pay,Completed,TX,Mobile,SES420557,31.2,4.7
TXN000302,785,115,Noise Cancelling Earbuds,Electronics,199.99,2,399.98,0,2024-10-05 14:58:30,Credit Card,Completed,TX,Desktop,SES626258,119.99,13.48
TXN000303,905,111,Organic Protein Powder,Health,43.99,3,131.97,20,2025-06-10 14:58:30,Google Pay,Completed,TX,Desktop,SES299184,39.59,7.99
TXN000304,406,120,Data Science Handbook,Books,59.99,1,59.99,0,2024-04-05 14:58:30,Credit Card,Completed,CA,Mobile,SES306782,18.0,14.66
TXN000305,780,117,Portable Charger 20000mAh,Electronics,39.99,1,39.99,0,2024-01-25 14:58:30,Credit Card,Refunded,PA,Tablet,SES212200,12.0,3.05
TXN000306,558,102,Organic Green Tea (50 bags),Groceries,10.62,1,10.62,15,2025-08-12 14:58:30,Credit Card,Cancelled,NY,Mobile,SES758513,3.19,5.85
TXN000307,433,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2024-11-05 14:58:30,Apple Pay,Completed,CO,Mobile,SES288870,6.0,14.37
TXN000308,244,119,Instant Pot 6-Quart,Home & Kitchen,80.99,1,80.99,10,2023-12-23 14:58:30,Apple Pay,Completed,TX,Mobile,SES837018,24.3,3.62
TXN000309,773,104,Python Programming Book,Books,45.0,2,90.0,0,2024-11-11 14:58:30,PayPal,Completed,GA,Tablet,SES640610,27.0,9.12
TXN000310,9,115,Noise Cancelling Earbuds,Electronics,159.99,2,319.98,20,2024-02-24 14:58:30,Credit Card,Cancelled,TX,Mobile,SES473883,95.99,3.07
TXN000311,862,103,Running Shoes - Nike Air,Sports,116.99,1,116.99,10,2025-11-10 14:58:30,Credit Card,Refunded,MA,Desktop,SES727260,35.1,2.41
TXN000312,1,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2025-06-05 14:58:30,PayPal,Completed,AZ,Mobile,SES333032,60.0,7.04
TXN000313,503,109,Wireless Mouse,Electronics,29.99,1,29.99,0,2024-04-17 14:58:30,Apple Pay,Cancelled,GA,Mobile,SES102826,9.0,3.13
TXN000314,52,120,Data Science Handbook,Books,59.99,2,119.98,0,2025-01-02 14:58:30,Apple Pay,Completed,MA,Mobile,SES579414,35.99,2.35
TXN000315,189,115,Noise Cancelling Earbuds,Electronics,199.99,3,599.97,0,2024-01-19 14:58:30,Google Pay,Pending,AZ,Mobile,SES929862,179.99,9.21
TXN000316,459,111,Organic Protein Powder,Health,54.99,1,54.99,0,2024-12-08 14:58:30,Credit Card,Pending,FL,Tablet,SES989368,16.5,11.46
TXN000317,470,112,Mechanical Keyboard,Electronics,95.99,1,95.99,20,2024-12-25 14:58:30,Apple Pay,Completed,WA,Mobile,SES273600,28.8,1.25
TXN000318,710,118,Hiking Backpack 40L,Sports,79.99,1,79.99,0,2024-09-15 14:58:30,Google Pay,Refunded,WA,Tablet,SES547237,24.0,4.17
TXN000319,71,109,Wireless Mouse,Electronics,23.99,1,23.99,20,2024-02-27 14:58:30,Credit Card,Completed,FL,Desktop,SES604895,7.2,4.79
TXN000320,672,107,LED Desk Lamp,Electronics,38.69,1,38.69,10,2025-11-09 14:58:30,Apple Pay,Completed,PA,Mobile,SES588355,11.61,11.5
TXN000321,951,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2025-06-30 14:58:30,Apple Pay,Completed,CA,Mobile,SES247700,3.75,8.01
TXN000322,743,116,Smart Home Speaker,Electronics,89.99,1,89.99,10,2025-10-01 14:58:30,Credit Card,Pending,MA,Mobile,SES865871,27.0,14.07
TXN000323,1017,103,Running Shoes - Nike Air,Sports,116.99,1,116.99,10,2024-05-23 14:58:30,Debit Card,Refunded,GA,Desktop,SES472819,35.1,3.64
TXN000324,451,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2024-03-21 14:58:30,Apple Pay,Completed,GA,Mobile,SES975285,60.0,4.6
